end_point,begin_year,end_year,scraper_type,whitelisted,name,state,country,govt_level,meeting_bodies
http://ca-colton.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Colton,CA,USA,Municipality,"['City Council', 'Code Compliance & Housing Appeals Board (CCHAB)', 'Library Board of Trustees', 'Measure D Oversight Committee', 'Oversight Board Meeting', 'Parks & Recreation Foundation', 'Planning Commission', 'Reche Canyon Traffic Ad-Hoc Committee', 'Recreation & Parks Commission', 'Successor Agency to the Revelopment Agency for the City of Colton', 'Utilities Commission']"
http://ca-concord.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Concord,CA,USA,Municipality,"['Bicycle & Pedestrian Advisory Committee', 'Blue Ribbon Committee', 'Cannabis Regulations', 'City Council', 'Commission on Aging', 'Community Advisory Committee', 'Community Services Commission', 'Concord Pavilion Community Outreach Committee', 'Concord/Pleasant Hill Health Care District (CPHHCD) Grant Committee', 'Design Review Board', 'District Elections', 'Housing & Economic Development', 'Infrastructure & Franchise', 'Measure Q Oversight Committee', 'Parks, Recreation & Open Space Commission', 'Planning Commission', 'Policy Development & Internal Operations', 'Recreation, Cultural Affairs & Community Services', 'Residential Rent Review', 'Successor Agency Oversight Board', 'Youth & Education', 'Zoning Administrator']"
http://ca-concordcommunityreuseproject.civicplus.com/AgendaCenter,2017,2019,civicplus,TRUE,Concord Community Reuse Project,CA,USA,Other,"['Community Advisory Committee', 'Blue Ribbon Committee Campus District', 'Specific Plan', 'Tournament Sports Complex']"
http://ca-contracostacounty.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Contra Costa County,CA,USA,County,"['Advisory Council on Aging', 'Advisory Fire Commission', 'Affordable Housing Finance Committee', 'Airport Land Use Commission', 'Alamo Municipal Advisory Council', 'Alcohol and Other Drugs Advisory Board', 'Arts & Culture Commission of Contra Costa County', 'Assessment Appeals Board', 'Aviation Advisory Committee, Contra Costa County', 'Bay Point Municipal Advisory Council', 'Bethel Island Municipal Advisory Council', 'Blackhawk Police Services (County Service Area P-2A) Citizens Advisory Committee', 'Byron Municipal Advisory Council', 'Clerk of Board', 'Commission For Women', 'Community Advisory Board (CAB) on Public Safety Realignment', 'Community Corrections Partnership (CCP)', 'Contra Costa Centre Municipal Advisory Council', 'Contra Costa County Countywide Oversight Board', 'Contra Costa County East Bay Regional Park District Liaison Committee', 'Contra Costa County Oversight Board (Successor Agency)', 'Contra Costa County Sustainability', 'Contra Costa Health Plan Joint Conference Committee (JCC)', 'Council on Homelessness', 'County Planning Commission', 'Crockett-Carquinez Fire Protection District', 'CSA R-10 citizens adv. committee', 'Developmental Disabilities Council', 'Diablo Community Services District', 'Diablo MAC', 'Discovery Bay P6 Zone CAC', 'Dougherty Valley Oversight Committee', 'East Richmond Heights Municipal Advisory Council', 'Economic Opportunity Council', 'El Sobrante Municipal Advisory Council', 'Emergency Medical Care Committee', 'Equal Employment Opportunity Advisory Council', ""Family & Children's Trust Committee"", 'Fish  & Wildlife Committee', 'Hazardous Materials Commission', 'Head Start Policy Council', 'Historical Landmarks Advisory Committee', 'Integrated Pest Management Advisory Committee', 'Iron Horse Corridor Management Program Advisory Committee', 'Juvenile Justice Commission and the Delinquency Prevention Commission', 'Juvenile Justice Coordinating Council', 'Juvenile Justice-Delinquency Prevention Commission', 'Keller Canyon Mitigation Fund Review Committee', 'Kensington Municipal Advisory Council', 'Knightsen Town Advisory Council', 'Local Planning and Advisory Council for Early Care and Education', 'Managed Care Commission', 'Mental Health Commission', 'Merit Board, Contra Costa County', 'North Richmond Municipal Advisory Council', 'North Richmond Waste and Recovery Mitigation Fee Committee', 'Pacheco Municipal Advisory Council', 'Pleasant Hill BART Leasing Authority', 'Quality Assurance Committee (QAC)', 'Racial Justice Oversight Body', 'Racial Justice Task Force', 'Rodeo Municipal Advisory Council', 'Sustainability Commission', 'Transportation Partnership and Cooperation Committee (TRANSPAC)', 'Transportation, Water, and Infrastructure (TWIC)', 'Treasury Oversight Committee', 'Zoning Administrator']"
http://ca-contracostawaterdistrict.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Contra Costa Water District,CA,USA,Other,"['Board of Directors', 'CCWD/EBRPD Ad Hoc Liaison Committee', 'Contra Costa Water District Water Authority', 'Finance Committee', 'Operations & Engineering Committee', 'Other Post-Employment Benefits Advisory Committee', 'Public Information & Conservation Committee', 'Retirement Committee', 'Retirement Plan COLA Ad Hoc Committee']"
http://ca-cortemadera.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Corte Madera,CA,USA,Municipality,"['Town Council', 'Bicycle Pedestrian Advisory Committee', 'Climate Action Committee', 'Disaster Council', 'Fire Council - Central Marin Fire Authority', 'Flood Control Board', 'Parks Recreation Commission', 'Planning Commission', ""Sales Tax Citizens' Oversight Committee"", 'Sanitary District No. 2', 'Twin Cities Disaster Preparedness Committee']"
http://ca-cosumnescsd.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Cosumnes Community Services District ,CA,USA,Other,['Board of Directors']
http://ca-cucamongavalleywaterdistrict.civicplus.com/AgendaCenter,2007,2020,civicplus,TRUE,Cucamonga Valley Water District,CA,USA,Other,"[' Board of Directors', ' Engineering Committee', ' Finance Committee', ' Human Resources / Risk Management Committee', 'Chino Basin Water Bank JPA', 'Financing Authority', 'Frontier Project Foundation', 'Government & Public Affairs Committee', 'Public Facilities Corporation Board', 'Water Resource Committee']"
http://ca-cudahy.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Cudahy,CA,USA,Municipality,"['Aging & Senior Citizens Commission', 'Annual Meeting', 'City Council', 'Parks & Recreation / Cudahy Youth Foundation Commission', 'Planning Commission', 'Public Safety Commission']"
http://ca-danville.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Danville,CA,USA,Municipality,['Danville Youth Council']
http://ca-delmar.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Delmar,CA,USA,Municipality,"['City Council', ""City Manager's Weekly Update"", '6th Cycle Housing Element Ad-Hoc Citizens’ Task Force', 'Ad-Hoc Development Review Process Citizens’ Advisory Committee', 'Administrative Hearings', 'Arts Advisory Committee', 'Business Support Advisory Committee', 'Clean Energy Alliance JPA Board', ""CPP - Citizens' Participation Program"", 'Del Mar/Solana Beach North Bluff Resort Ad-Hoc Subcommittee', 'Design Review Board', 'Finance Committee', 'Measure Q Citizen Oversight Committee', 'Parks & Recreation Committee', 'Planning Commission', 'San Dieguito Lagoon Committee', 'Sea-Level Rise Stakeholder-Technical Advisory Committee', 'Shores Advisory Committee', 'Sustainability Advisory Board', 'Traffic & Parking Advisory Committee', 'Undergrounding Project Advisory Committee']"
http://ca-eastpaloalto.civicplus.com/AgendaCenter,2002,2020,civicplus,TRUE,East Palo Alto,CA,USA,Municipality,"['City Council', 'General Plan Advisory Committee', 'Measure C Oversight Committee', 'Oversight Board', 'Planning Commission', 'Public Works & Transportation Commission', 'Rent Stabilization Board', 'Second Unit & Anti-Displacement Task Force', 'Senior Advisory Committee']"
http://ca-elmonte.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,El Monte,CA,USA,Municipality,"['Art in Public Places Advisory Committee', 'City Council', 'Community Redevelopment / Oversight Board', 'Enterprise Fund Committee', 'Housing Authority', 'Measure GG Oversight Committee', 'Modification Committee', 'Permit Committee', 'Planning Commission']"
http://ca-emeryville.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Emeryville,CA,USA,Municipality,"['Bicycle / Pedestrian Advisory Committee', 'Budget Advisory Committee', 'Budget and Governance Committee', 'Commission on Aging', 'Community Services Committee', 'ECCL Governance Committee', 'Economic Development Advisory Committee', 'Housing Committee', 'Joint Meeting of the Public Works Committee & Transportation Committee', 'Parks and Recreation Committee', 'Planning Commission', 'Public Art Committee', 'Public Safety Committee', 'Sustainability Committee']"
http://ca-evwd.civicplus.com/AgendaCenter,1999,2020,civicplus,TRUE,East Valley Water District,CA,USA,Other,"['Current Agenda', 'EVWD Board Meetings Agendas', 'Community Heritage and Education Foundation', 'Engineering and Operations Committee', 'EVWD Board Meeting Minutes', 'EVWD Community Advisory Commission', 'EVWD Conservation Commission Committee', 'Finance & Human Resources Committee', 'Legislative & Public Affairs Committee', 'North Fork Water Company', 'Water Conservation Committee']"
http://ca-fairoaksparksandrec.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Fair Oaks Recreation & Park District ,CA,USA,Other,"['Bond Oversight Committee', 'FORPD Board', 'air Oaks Recreation & Park District']"
http://ca-farmersville.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Farmersville,CA,USA,Municipality,"['City Council', 'Oversight Board', 'Planning Commission', 'Recreation Commission']"
http://ca-fortbragg.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Fort Bragg,CA,USA,Municipality,"['City Council Agendas', 'Community Development Committee Agendas', 'Community Meetings', 'CP - Training', 'Election System Review Committee', 'Finance & Administration Committee Agendas', 'Oversight Board to the Fort Bragg Redevelopment Successor Agency', 'Planning Commission Agendas', 'Public Safety Committee Agendas', 'Public Works & Facilities Agendas', 'Special Meeting', 'Visit Fort Bragg Committee', 'onnect With Us']"
http://ca-fountainvalley.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Fountain Valley,CA,USA,Municipality,"['City Council', 'Housing & Community Development Advisory Board', 'Measure HH Oversight Committee', 'Oversight Board', 'Planning Commission', 'The Advisory Committee for Persons with Disabilities']"
http://ca-fountainvalleycommunityfoundation.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Fountain Valley Community Foundation,CA,USA,Other,"['Executive Board', 'n Person (Call for Hours)', 'ail']"
http://ca-fremont.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Fremont,CA,USA,Municipality,"['Art Review Board', 'Citizens Advisory Committee', 'City Council', 'East Bay Regional Park Liaison Committee', 'Economic Development Advisory Commission', 'Environmental Sustainability Commission', 'Fremont Industrial Development Authority', 'George W. Patterson House Advisory Board', 'Historical Architectural Review Board', 'Human Relations Commission', 'Library Advisory Commission', 'Mobility Commission', 'Mobility Task Force', 'Planning Commission', 'Public Financing Authority', 'Recreation Commission', 'Rent Review Board', 'Senior Citizen Commission', 'Youth Advisory Commission', 'Zoning Administrator Hearing']"
http://ca-gilroy.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Gilroy,CA,USA,Municipality,"['Arts & Culture Commission', 'Bicycle Pedestrian Commission', 'Citizens Advisory Committee', 'City Council', 'Community Neighborhood Revitalization Committee', 'General Plan Advisory Committee', 'Historic Heritage Committee', 'Housing Advisory Committee', 'Housing and Neighborhood Revitalization Committee', 'Library Bond Oversight Committee', 'Library Commission', 'Open Government Commission', 'Parks & Recreation Commission', 'Personnel Commission', 'Physically Challenged Appeal Board', 'Planning Commission', 'Public Art Committee', 'Sign Ordinance Review Task Force', 'South County Regional Wastewater Authority', 'Street Naming Committee', 'Youth Commission']"
http://ca-greenfield.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Greenfield,CA,USA,Municipality,"['City Council', 'Greenfield Parks & Recreation', 'Groundwater Sustainability Agency', 'Oversight Board', 'Planning Commission', 'Public Safety Advisory Committee']"
http://ca-haywardrec.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Hayward Area Recreation and Park District,CA,USA,Other,"['Public Notice', 'Art and Sign Committee', 'Board Meeting Agendas', 'Bond Measure Feasibility Study Committee', 'Bond Program Start Up Ad-Hoc Committee Meeting', 'Capital Outlay Committee', 'Citizens Advisory Committee', 'Citizens Bond Oversight Committee', 'Community Garden ad hoc Committee', 'Douglas Morrisson Theatre Ad-Hoc Committee', 'Finance Committee', 'Golf Committee', 'Hayward Local Agencies Committee (HLAC)', 'Parcel Acquisition Committee Agenda', 'Park Naming Ad Hoc Committee', 'Personnel Committee', 'Program, Policy & Public Relations', 'Rowell Ranch Rodeo Park ad hoc Committee', 'Zucchini Festival Ad Hoc Committee']"
http://ca-healdsburg.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Healdsburg,CA,USA,Municipality,"['City Council', 'Community Housing Committee', 'Oversight Board for the Redevelopment Successor Agency', 'Parks & Recreation Commission', 'Planning Commission', 'Senior Citizens Advisory Commission', 'Transportation Advisory Commission', 'Zoning Administrator']"
http://ca-heartlandcommunications.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Heartland Communications Facility Authority,CA,USA,Other,"['Board of Chiefs', 'Board of Commissioners', 'Central Zone Operations Committee', 'Management Advisory Committee', 'Technical Users Group']"
http://ca-hemet.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Hemet,CA,USA,Municipality,"['City Council', 'Community Outreach Committee', 'Hemet ROCS', 'Housing Authority', 'Investment Oversight Committee', 'Library Board', 'Measure U Citizen Oversight Committee', 'Oversight Board (Hemet RDA)', 'Park Commission', 'Planning Commission', 'Redevelopment Agency', 'Traffic & Parking']"
http://ca-hillsborough.civicplus.com/AgendaCenter,2004,2020,civicplus,TRUE,Hillsborough,CA,USA,Municipality,"['City Council', 'Architecture & Design Review Board']"
http://ca-humboldtcounty.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Humboldt County,CA,USA,County,"['Aviation Advisory Committee', 'Behavioral Health Board', 'Behavioral Health Board - AOD / Dual Recovery Committee', 'Behavioral Health Board - Children and Families Committee', 'Behavioral Health Board - Executive Committee', 'Behavioral Health Board - Membership Committee', 'Blue Ribbon Task Force - DHHS', 'Cannabis Mircro-Grant & Loan Advisory Committee', 'Citizen Law Enforcement Liaison Committee', ""Citizens' Advisory Committee on Measure Z Expenditures"", 'Community Forest Advisory Group', 'Community Task Force', 'Eel Russian River Commission', 'Fire Safe Council', 'Fish & Game Advisory Commission', 'Forestry Review Committee', 'Greater Eureka Area Municipal Advisory Committee', 'Hazard Mitigation Steering Committee', 'HCCCP - Humboldt County Community Corrections Partnership - Executive Committee', 'HCCCP - Humboldt County Community Corrections Partnership - General Public', 'Headwaters Fund Board', 'HTFHSC - Housing Trust Fund and Homelessness Solutions Committee', 'Human Rights Commission', 'Humboldt County Drug Task Force', 'IHSS - In-Home Supportive Services Advisory Board', 'Law Library', 'MAJJCC - Multi Agency Juvenile Justice Coordinating Council', 'Mayors City Selection Committee', 'McKinleyville Municipal Advisory Committee', 'Williamson Act', 'Workforce Development Board', 'Workforce Development Board Executive Committee', 'Youth Council of the Workforce Investment Board', 'Zoning Administrator']"
